User,Average ratings on beaches,Average ratings on parks,Average ratings on malls,Average ratings on beauty & spas,Average ratings on cafes,,,
4072,3.26,4.25,2.03,0.51,1.56,,,
4073,3.26,4.26,2.62,0.51,1.08,,,
4074,3.26,4.25,3.2,0.51,1.08,,,
4075,3.26,4.25,2.61,0.51,1.08,,,
4076,3.26,4.25,2.61,0.51,1.08,,,
4077,3.26,4.25,2.61,0.51,1.08,,,
4078,3.26,4.25,2.61,0.51,1.08,,,
4079,5,4.25,2.6,0.5,1.08,,,
4080,3.26,4.25,2.61,0.5,1.09,,,
4081,5,5,2.6,0.5,1.09,,,
4082,3.27,5,1.99,0.5,1.09,,,
4083,3.27,5,2.01,0.5,1.1,,,
4084,3.28,4.26,1.96,0.5,5,,,
4085,3.28,4.26,1.96,0,2.05,,,
4086,3.29,4.26,1.96,0.63,1.12,,,
4087,3.29,4.27,1.89,0.63,1.12,,,
4088,3.3,4.27,1.88,0.64,1.13,,,
4089,3.31,4.27,1.88,0.65,1.14,,,
4090,5,4.28,1.91,0.66,1.14,,,
4091,5,4.29,1.87,0.67,1.16,,,
4092,5,4.29,1.87,1.65,1.17,,,
4093,5,4.29,1.87,1.66,1.91,,,
4094,5,4.3,1.86,0.5,0.69,,,
4095,5,5,1.86,0,0.69,,,
4096,5,4.31,1.86,0,0.52,,,
4097,5,4.31,1.85,0,0.52,,,
4098,5,4.32,1.85,0,0.52,,,
4099,5,4.33,1.85,0,0.52,,,
4100,5,4.33,1.85,0,0.52,,,
4101,5,4.34,1.84,0,0.52,,,
4102,5,4.35,1.84,0,0.52,,,
4103,5,4.35,1.83,0,0.52,,,
4104,5,5,1.83,0,0.52,,,
4105,5,5,1.83,0,0.52,,,
4106,5,5,1.83,0,5,,,
4107,5,5,1.82,0,4.37,,,
4108,5,5,1.82,0,4.37,,,
4109,5,5,1.82,0,4.38,,,
4110,5,5,1.81,0,2.34,,,
4111,5,5,1.81,0,2.35,,,
4112,5,3.44,1.8,0.5,2.35,,,
4113,3.49,3.45,1.8,0.5,4.4,,,
4114,3.5,3.45,1.8,0.5,4.4,,,
4115,3.51,3.45,1.8,0.51,4.4,,,
4116,5,3.45,1.79,0.51,4.41,,,
4117,5,3.46,1.79,0.51,4.42,,,
4118,5,3.47,1.79,0.51,4.42,,,
4119,5,3.47,1.78,0.52,4.43,,,
4120,5,3.48,1.78,0.52,4.43,,,
4121,5,3.49,1.77,0.52,4.44,,,
4122,5,3.49,1.76,0.53,4.46,,,
4123,5,3.5,1.76,0.54,4.46,,,
4124,5,3.5,1.75,0.54,4.48,,,
4125,5,3.51,1.74,0.55,4.49,,,
4126,5,3.52,1.74,0.56,4.5,,,
4127,5,3.52,1.73,0.56,5,,,
4128,1.64,3.53,1.72,0.57,5,,,
4129,5,3.54,1.71,0.58,5,,,
4130,5,5,1.7,0.59,5,,,
4131,1.69,3.55,1.7,0.59,5,,,
4132,1.71,5,1.69,0.6,5,,,
4133,1.73,1.77,1.68,0.61,5,,,
4134,1.75,5,1.67,0.62,5,,,
4135,1.77,5,1.66,0.63,5,,,
4136,1.78,5,1.65,0.63,5,,,
4137,1.81,5,1.64,0.64,5,,,
4138,5,5,1.63,0.65,5,,,
4139,5,5,1.62,0.7,5,,,
4140,1.88,5,1.61,0.67,5,,,
4141,1.9,5,1.6,0.68,5,,,
4142,5,1.67,1.6,0.69,5,,,
4143,5,5,1.59,0.7,5,,,
4144,5,5,1.58,0.7,5,,,
4145,5,1.65,1.57,0.71,5,,,
4146,5,1.63,1.56,0.72,5,,,
4147,5,1.62,1.55,0.73,5,,,
4148,5,1.61,1.54,0.74,5,,,
4149,2.06,1.61,1.53,0.74,5,,,
4150,5,1.59,1.51,0.75,5,,,
4151,5,1.59,1.5,0.76,5,,,
4152,5,1.58,1.49,0.77,5,,,
4153,5,5,1.5,0.77,5,,,
4154,5,5,1.5,0.77,5,,,
4155,5,5,1.5,0.79,0.79,,,
4156,5,1.6,1.51,0.78,0.79,,,
4157,5,5,1.51,0.78,0.79,,,
4158,5,5,1.51,0.77,0.8,,,
4159,5,5,1.51,0.77,0.8,,,
4160,5,5,1.5,0.76,0.78,,,
4161,5,5,1.51,0.76,0.78,,,
4162,5,5,1.51,0.76,0.77,,,
4163,5,5,1.51,0.76,0.77,,,
4164,5,5,1.53,0.75,0.77,,,
4165,5,5,1.53,0.75,0.77,,,
4166,5,5,1.53,0.75,0.76,,,
4167,5,5,1.53,0.75,0.76,,,
4168,5,5,1.53,0.75,0.76,,,
4169,5,5,1.52,0.75,0.76,,,
4170,5,5,1.52,0.75,0.76,,,
4171,5,5,1.52,0.75,0.76,,,
4172,5,5,1.52,0.75,0.75,,,
4173,5,5,1.54,0.75,0.75,,,
4174,2.91,5,1.54,0.75,0.75,,,
4175,2.9,5,1.54,0.75,0.75,,,
4176,2.9,5,1.55,0.74,0.75,,,
4177,2.89,5,1.56,0.74,0.74,,,
4178,2.89,5,1.86,0.74,0.74,,,
4179,2.89,5,1.56,0.75,0.74,,,
4180,2.9,5,1.56,0.75,0.74,,,
4181,2.9,5,1.56,0.74,0.74,,,
4182,2.9,5,1.56,0.74,0.73,,,
4183,2.9,5,1.57,0.74,0.73,,,
4184,2.74,5,1.59,0.74,0.73,,,
4185,2.74,2.92,5,0.74,0.73,,,
4186,2.75,2.92,5,0.74,0.73,,,
4187,2.76,2.91,5,0.75,0.73,,,
4188,2.77,2.91,5,0.75,0.74,,,
4189,2.77,2.91,1.59,0.74,0.74,,,
4190,2.77,2.91,1.59,0.75,0.73,,,
4191,2.77,2.91,1.6,0.75,0.73,,,
4192,2.07,2.92,1.6,0.75,0.73,,,
4193,2.07,2.92,1.6,0.75,0.73,,,
4194,2.07,2.92,1.6,0.75,0.74,,,
4195,2.07,2.92,1.6,0.75,0.74,,,
4196,2.07,2.92,1.6,0.75,0.74,,,
4197,2.07,2.92,1.6,0.75,0.74,,,
4198,2.07,2.92,1.59,0.76,0.74,,,
4199,2.07,2.92,1.59,0.76,0.74,,,
4200,2.07,2.92,1.59,0.76,0.74,,,
4201,2.08,2.93,1.58,0.77,0.75,,,
4202,2.09,2.93,1.58,0.78,0.76,,,
4203,2.1,2.93,1.57,0.79,0.77,,,
4204,2.11,2.94,1.56,0.8,0.78,,,
4205,2.82,2.95,1.55,0.82,0.8,,,
4206,2.83,2.95,1.56,0.83,0.82,,,
4207,2.84,2.96,5,0.85,0.83,,,
4208,2.85,2.97,1.52,0.86,0.85,,,
4209,2.17,2.97,5,0.88,0.87,,,
4210,2.19,2.98,1.44,0.9,0.88,,,
4211,2.2,2.99,5,0.92,0.9,,,
4212,2.21,2.99,1.43,0.94,0.92,,,
4213,2.23,3,1.38,0.96,0.94,,,
4214,2.24,3.01,1.36,0.98,0.96,,,
4215,2.26,3.02,1.34,0.99,0.98,,,
4216,2.27,3.02,1.32,1.01,1,,,
4217,2.29,3.03,1.3,1.03,1.01,,,
4218,2.3,3.04,1.29,1.05,1.03,,,
4219,2.32,3.05,1.27,1.07,1.05,,,
4220,2.34,3.06,1.25,1.09,1.07,,,
4221,2.36,3.08,5,1.11,1.09,,,
4222,2.37,3.13,1.21,1.13,1.11,,,
4223,2.38,3.09,5,1.15,1.13,,,
4224,2.4,3.11,5,1.16,1.15,,,
4225,3.04,3.12,1.16,1.18,1.17,,,
4226,2.44,3.13,1.14,1.2,1.18,,,
4227,2.45,3.13,1.12,1.22,1.2,,,
4228,2.47,3.15,5,1.24,1.22,,,
4229,3.09,3.17,1.08,1.26,1.24,,,
4230,2.52,3.15,1.06,1.27,1.26,,,
4231,3.12,3.18,1.05,1.29,1.27,,,
4232,3.13,3.16,1.03,1.31,1.29,,,
4233,2.54,3.17,1.01,1.33,1.31,,,
4234,3.16,3.2,0.99,1.34,1.33,,,
4235,3.17,3.19,0.97,1.36,1.35,,,
4236,3.19,3.2,0.95,1.38,1.37,,,
4237,3.2,3.22,0.93,1.4,1.39,,,
4238,3.22,3.22,0.92,1.42,1.4,,,
4239,3.23,3.23,0.9,1.43,1.42,,,
4240,3.24,3.24,0.9,1.44,1.43,,,
4241,3.23,3.23,0.9,1.44,1.43,,,
4242,1.53,3.24,0.9,1.44,1.42,,,
4243,1.53,3.24,0.9,1.44,1.42,,,
4244,2.63,3.24,0.9,1.44,1.42,,,
4245,2.63,3.25,0.9,1.44,1.43,,,
4246,2.63,3.24,0.91,1.44,1.42,,,
4247,2.63,3.25,0.91,1.45,1.43,,,
4248,2.63,3.25,5,1.45,1.43,,,
4249,2.63,3.25,5,1.45,1.43,,,
4250,2.63,3.25,5,0.86,1.43,,,
4251,2.63,2.65,5,0.83,1.44,,,
4252,2.63,2.65,5,0.83,1.44,,,
4253,2.63,2.65,5,0.82,1.45,,,
4254,2.63,2.65,5,0.82,1.5,,,
4255,2.63,2.65,5,0.53,1.55,,,
4256,2.63,3.25,3.89,0.82,1.46,,,
4257,2.63,3.25,5,0.51,1.46,,,
4258,2.64,2.65,3.28,0.5,1.45,,,
4259,1.49,2.66,5,0,1.45,,,
4260,1.49,2.64,5,0,0.82,,,
4261,1.48,2.64,3.28,0,0.82,,,
4262,1.47,2.64,3.28,0,0.81,,,
4263,1.46,2.64,3.28,1.49,0.81,,,
4264,1.46,2.65,3.28,1.57,0.81,,,
4265,1.46,2.65,3.29,1.57,0.81,,,
4266,1.46,2.65,5,1.57,1.56,,,
4267,1.45,2.65,5,0,0,,,
4268,2.67,2.65,3.29,0,0,,,
4269,5,1.5,3.28,0,0,,,
4270,3.29,2.66,3.29,0,0,,,
4271,5,1.48,3.28,0,0,,,
4272,1.45,1.48,3.29,0,5,,,
4273,1.44,1.47,3.29,0,1.52,,,
4274,1.44,1.47,3.28,0,1.6,,,
4275,1.45,2.68,3.28,0,1.59,,,
4276,1.59,2.68,3.28,0,1.58,,,
4277,1.59,2.69,2.7,0,1.58,,,
4278,1.43,2.69,2.69,0,0,,,
4279,1.43,3.29,3.31,0,0,,,
4280,1.43,1.62,2.69,0,0,,,
4281,1.42,1.62,2.69,0,0,,,
4282,1.42,1.45,2.69,0,0,,,
4283,1.42,1.44,3.3,0,0,,,
4284,1.42,1.45,3.3,0,0,,,
4285,1.42,1.44,2.7,0,0,,,
4286,1.43,1.6,2.7,0,0,,,
4287,1.43,1.48,2.7,0,0,,,
4288,1.42,1.45,2.7,0,0,,,
4289,1.43,1.44,2.7,0,0,,,
4290,1.43,1.44,2.7,0,0,,,
4291,1.43,1.44,2.7,0,0,,,
4292,1.43,1.44,2.7,0,0,,,
4293,1.43,1.53,2.71,0,0,,,
4294,1.43,1.45,1.53,0,0,,,
4295,1.44,1.45,1.53,0,0,,,
4296,1.44,1.44,1.53,0,0,,,
4297,1.44,1.44,1.53,0,0,,,
4298,1.44,1.44,1.54,0,0,,,
4299,1.44,1.44,1.53,0,0,,,
4300,1.44,1.45,1.53,0,0,,,
4301,1.44,1.44,1.52,0,0,,,
4302,1.44,1.44,1.51,0,0,,,
4303,1.45,1.44,1.51,0,0,,,
4304,1.45,1.44,1.5,0,0,,,
4305,1.46,1.44,1.5,0,0,,,
4306,1.45,1.45,1.5,0,0,,,
4307,1.46,1.45,1.5,0,0,,,
4308,1.45,1.45,1.5,0,0,,,
4309,1.45,1.45,1.5,0,0,,,
4310,1.45,1.45,1.5,0,0,,,
4311,1.45,1.45,1.5,0,0,,,
4312,1.45,1.45,1.5,0,0,,,
4313,1.46,1.45,1.5,0,0,,,
4314,1.46,1.45,1.5,0,0,,,
4315,1.46,1.46,1.51,0,0,,,
4316,1.47,1.46,1.51,0,0,,,
4317,1.48,1.47,1.52,0,0,,,
4318,1.48,1.47,1.53,0,0,,,
4319,1.49,1.48,1.53,0,0,,,
4320,1.5,1.49,1.54,0.54,0,,,
4321,1.5,1.49,1.55,0.52,0,,,
4322,1.51,1.5,1.55,0.53,0.51,,,
4323,1.52,1.51,1.56,0.55,0.53,,,
4324,1.53,1.52,1.57,0.57,0.55,,,
4325,1.54,1.53,1.57,0.59,0.57,,,
4326,1.54,1.53,1.58,0.61,0.59,,,
4327,1.55,1.54,1.59,0.62,0.61,,,
4328,1.56,1.55,1.6,0.64,0.63,,,
4329,1.57,1.56,1.61,0.66,0.65,,,
4330,1.57,1.57,1.62,0.68,0.66,,,
4331,1.58,1.58,1.62,0.7,0.68,,,
4332,1.59,1.58,1.64,0.72,0.71,,,
4333,1.6,1.59,1.64,0.74,0.72,,,
4334,1.61,1.6,1.65,0.76,0.74,,,
4335,1.61,1.61,1.66,0.77,0.76,,,
4336,1.62,1.61,1.66,0.79,0.77,,,
4337,1.63,1.62,1.67,0.81,0.79,,,
4338,1.63,1.63,1.68,0.82,0.81,,,
4339,1.64,1.64,1.68,0.84,0.82,,,
4340,1.65,1.64,1.69,0.85,0.84,,,
4341,1.66,1.65,1.7,0.87,0.85,,,
4342,1.66,1.66,1.71,0.89,0.87,,,
4343,1.67,1.66,2.99,0.9,0.88,,,
4344,1.67,1.67,2.99,0.91,0.89,,,
4345,1.67,1.67,2.99,0.91,0.89,,,
4346,1.67,1.67,2.99,0.9,0.89,,,
4347,1.68,1.67,2.99,0.91,0.89,,,
4348,1.67,1.67,2.99,0.91,0.89,,,
4349,1.67,1.67,2.99,0.91,0.89,,,
4350,1.67,1.67,2.99,0.91,0.9,,,
4351,1.67,1.67,2.98,0.91,0.9,,,
4352,1.68,1.67,2.98,0.91,0.9,,,
4353,1.68,1.67,2.98,0.92,0.9,,,
4354,1.68,1.67,2.88,0.92,0.9,,,
4355,1.68,1.67,2.97,0.92,0.91,,,
4356,1.68,1.67,2.97,0.93,0.91,,,
4357,1.68,1.68,2.96,0.94,0.92,,,
4358,1.69,1.68,2.96,0.94,0.93,,,
4359,1.69,1.68,1.74,0.96,0.94,,,
4360,1.7,1.69,2.94,0.97,0.95,,,
4361,1.7,1.69,2.93,0.99,0.97,,,
4362,1.71,1.7,2.92,1,0.98,,,
4363,1.72,1.71,2.91,1.02,1,,,
4364,1.73,1.71,1.77,1.03,1.02,,,
4365,1.73,1.72,1.77,1.05,1.04,,,
4366,1.74,1.73,1.77,1.07,1.05,,,
4367,1.75,1.74,2.86,1.27,1.07,,,
4368,1.75,1.75,1.79,1.29,1.09,,,
4369,1.76,1.75,1.8,1.3,1.11,,,
4370,1.77,1.76,1.81,1.15,1.13,,,
4371,1.78,1.77,1.81,1.17,1.15,,,
4372,1.78,1.77,1.82,1.19,1.34,,,
4373,1.79,1.78,1.83,1.21,1.36,,,
4374,1.8,1.79,1.84,1.23,1.37,,,
4375,1.8,1.79,1.84,1.25,1.23,,,
4376,1.81,1.8,1.85,1.27,1.25,,,
4377,1.82,1.81,1.86,1.29,1.27,,,
4378,1.83,1.82,1.86,1.31,1.29,,,
4379,1.83,1.82,1.87,1.33,1.31,,,
4380,1.84,1.83,1.88,1.35,1.33,,,
4381,1.85,1.84,1.89,1.37,1.35,,,
4382,1.86,1.84,1.89,1.39,1.37,,,
4383,1.87,1.85,1.89,1.4,1.39,,,
4384,1.87,1.86,1.9,1.42,1.4,,,
4385,1.87,1.86,1.91,1.43,1.42,,,
4386,1.88,1.87,1.91,1.45,1.44,,,
4387,1.88,1.87,1.92,1.47,1.45,,,
4388,1.89,1.88,1.92,1.48,1.46,,,
4389,1.89,1.88,1.92,1.49,1.48,,,
4390,1.9,1.88,1.93,1.51,1.49,,,
4391,1.9,1.89,1.94,1.52,1.5,,,
4392,1.9,1.89,2.58,1.53,1.51,,,
4393,1.91,1.9,2.58,1.54,1.52,,,
4394,1.91,1.9,2.57,1.55,1.53,,,
4395,1.92,1.9,2.57,0.75,1.54,,,
4396,1.92,1.91,2.57,0.76,1.55,,,
4397,1.92,1.91,2.57,0.74,1.55,,,
4398,1.92,1.91,2.57,0.74,1.55,,,
4399,1.92,1.9,2.57,0.76,1.55,,,
4400,1.92,1.9,2.57,0.74,1.55,,,
4401,1.92,1.91,2.57,0.76,1.55,,,
4402,1.92,1.91,2.57,0.76,1.55,,,
4403,1.92,1.91,2.57,0.76,1.55,,,
4404,1.93,1.91,2.56,0.76,1.56,,,
4405,1.93,1.91,2.56,0.74,1.57,,,
4406,1.93,1.92,2.56,0.75,1.57,,,
4407,1.94,1.92,2.55,0.75,1.58,,,
4408,1.97,1.95,2.55,0.71,1.59,,,
4409,3.09,1.95,1.98,0.67,1.61,,,
4410,2.6,2.01,1.98,0.67,1.68,,,
4411,2.61,1.94,1.98,0.65,1.69,,,
4412,2.62,1.96,1.99,0.64,1.7,,,
4413,2.62,1.97,1.99,0.65,1.71,,,
4414,2.65,2.04,1.99,0.66,1.72,,,
4415,2.66,1.97,1.99,0.67,1.73,,,
4416,2.67,2,1.99,0.62,1.74,,,
4417,2.68,2.05,2.02,0.62,1.75,,,
4418,2.7,5,2,0.63,1.76,,,
4419,2.7,1.96,2,0.67,1.75,,,
4420,2.71,2.06,2.01,0.6,1.76,,,
4421,2.72,1.98,1.98,0.61,1.77,,,
4422,2.73,1.96,1.98,0.62,0.89,,,
4423,2.73,1.97,1.99,0.63,0.91,,,
4424,2.74,1.97,2.43,0.64,1.8,,,
4425,2.78,1.97,1.98,0.6,1.81,,,
4426,2.79,1.97,2.01,0.61,1.83,,,
4427,2.78,1.98,2.04,0.62,1.84,,,
4428,2.79,2,2.02,0.64,1.85,,,
4429,2.8,2,2.02,0.63,1.87,,,
4430,3.25,1.99,1.93,0.66,1.91,,,
4431,2.03,2.01,1.92,0.62,1.89,,,
4432,2.02,1.98,2.35,0.63,1.9,,,
4433,2,1.98,2.34,0.65,1.91,,,
4434,2,1.98,1.88,0.66,1.92,,,
4435,2,1.98,2.32,0.67,1.93,,,
4436,2,1.98,2.04,0.7,1.94,,,
4437,2,1.99,1.83,0.71,1.95,,,
4438,2,1.99,1.81,0.75,1.96,,,
4439,2,1.99,1.79,0.83,1.97,,,
4440,2,1.99,1.77,0.84,1.99,,,
4441,2.03,2,1.76,0.86,2,,,
4442,2.01,2,2.06,1.12,2.01,,,
4443,2.01,2.01,2.07,1.14,2.02,,,
4444,2.01,2.01,2.09,1.15,2.03,,,
4445,2.01,2.02,2.08,1.51,2.04,,,
4446,2.02,2.04,1.68,1.53,2.05,,,
4447,2.02,2.04,1.67,1.53,2.06,,,
4448,2.03,2.04,1.65,1.54,2.08,,,
4449,2.04,2.05,1.64,1.56,2.09,,,
4450,2.04,2.06,1.62,2.11,2.1,,,
4451,2.05,2.26,1.61,2.12,2.11,,,
4452,2.06,2.09,1.76,2.13,2.13,,,
4453,2.08,2.11,1.58,2.14,2.14,,,
4454,2.1,2.25,1.56,2.15,2.16,,,
4455,2.12,2.25,1.55,2.17,2.17,,,
4456,2.14,2.24,1.53,2.18,2.19,,,
4457,2.23,2.23,1.51,2.19,2.21,,,
4458,2.25,2.25,1.5,2.21,2.27,,,
4459,2.17,2.23,1.48,2.22,2.23,,,
4460,2.18,2.21,1.47,2.23,2.24,,,
4461,2.2,2.22,1.47,2.24,2.26,,,
4462,2.21,2.22,1.47,2.26,2.27,,,
4463,2.23,2.23,1.48,2.27,2.28,,,
4464,2.24,2.23,1.43,2.28,2.29,,,
4465,2.25,2.23,1.41,2.29,2.31,,,
4466,2.27,1.74,1.41,2.3,2.32,,,
4467,2.27,1.73,1.4,2.31,2.33,,,
4468,2.28,1.72,1.38,2.33,2.37,,,
4469,2.28,1.72,1.38,2.34,4.68,,,
4470,2.28,1.72,1.37,2.34,4.16,,,
4471,2.25,2.25,1.36,2.35,4.17,,,
4472,2.26,2.05,1.35,2.35,4.18,,,
4473,2.3,2.26,1.35,2.36,4.2,,,
4474,2.3,1.72,1.34,2.37,4.7,,,
4475,2.27,1.72,1.33,2.38,3.5,,,
4476,2.27,1.71,1.33,2.38,3.5,,,
4477,1.74,1.72,1.33,2.4,3.51,,,
4478,1.73,1.72,1.33,2.41,3.47,,,
4479,2.29,1.72,1.33,2.41,3.49,,,
4480,2.09,1.73,1.32,4.27,3.5,,,
4481,1.37,1.74,1.32,4.28,3.52,,,
4482,1.36,1.33,1.34,4.3,3.53,,,
4483,1.35,1.33,1.31,2.44,3.55,,,
4484,1.35,1.58,1.3,2.44,3.56,,,
4485,1.77,1.32,1.3,4.35,3.57,,,
4486,1.34,1.32,1.3,4.8,3.59,,,
4487,1.34,1.57,1.29,4.81,3.61,,,
4488,1.33,1.58,1.29,4.39,3.62,,,
4489,1.33,1.56,1.29,4.4,3.64,,,
4490,1.34,1.31,1.28,4.41,3.66,,,
4491,1.33,1.59,1.28,4.43,3.67,,,
4492,1.33,1.31,1.28,4.44,3.68,,,
4493,1.33,1.31,1.31,4.44,3.69,,,
4494,1.34,1.85,1.3,4.44,3.69,,,
4495,1.84,1.85,1.29,4.44,3.68,,,
4496,1.34,1.85,1.29,4.44,3.68,,,
4497,1.35,1.63,1.29,4.43,3.68,,,
4498,1.85,1.84,1.29,4.44,3.73,,,
4499,1.85,1.84,1.29,4.44,3.73,,,
4500,1.85,1.84,1.28,4.44,3.73,,,
4501,1.85,1.84,1.28,4.44,3.72,,,
4502,2.23,1.7,1.28,4.44,3.72,,,
4503,2.23,1.72,1.28,4.44,3.73,,,
4504,2.24,1.84,1.29,4.44,3.74,,,
4505,2.46,1.77,1.28,5,3.74,,,
4506,2.46,1.77,1.28,5,4.85,,,
4507,1.86,1.85,1.28,0.85,4.86,,,
4508,1.86,1.85,1.29,0.84,4.86,,,
4509,1.87,1.85,1.29,0.84,4.44,,,
4510,2.47,1.85,1.29,0.84,4.43,,,
4511,2.47,1.85,1.29,0.83,4.43,,,
4512,2.48,1.86,1.29,0.83,4.86,,,
4513,2.48,1.86,1.3,5,4.43,,,
4514,2.48,2.49,1.3,0.87,4.43,,,
4515,2.49,2.48,1.3,0.82,5,,,
4516,2.59,2.48,1.31,0.82,5,,,
4517,2.66,1.88,1.35,0.81,0.83,,,
4518,2.62,1.88,1.33,0.81,0.82,,,
4519,2.66,1.89,1.32,0.81,0.82,,,
4520,2.68,2.5,1.32,0.81,5,,,
4521,2.6,1.9,1.32,0.81,0.87,,,
4522,2.67,2.59,1.33,0.81,0.81,,,
4523,2.66,2.51,1.33,0.81,0.81,,,
4524,2.66,2.6,1.33,0.81,0.8,,,
4525,2.66,2.61,1.36,0.83,0.8,,,
4526,2.66,2.68,1.56,0.81,0.8,,,
4527,2.67,2.52,1.35,0.81,0.8,,,
4528,2.67,2.68,1.35,0.8,0.8,,,
4529,2.67,2.69,1.35,0.8,0.8,,,
4530,2.67,2.62,1.36,0.8,0.8,,,
4531,2.57,2.62,1.66,0.81,0.8,,,
4532,2.68,2.68,1.72,0.84,0.8,,,
4533,2.68,2.68,1.72,0.88,0.8,,,
4534,2.68,2.68,1.83,0.88,5,,,
4535,2.68,2.68,1.38,0.81,0.8,,,
4536,2.72,2.68,1.39,0.81,0.8,,,
4537,5,2.68,1.39,0.82,0.79,,,
4538,2.7,2.69,1.91,0.81,0.8,,,
4539,2.71,2.69,1.39,0.82,0.81,,,
4540,2.72,2.69,1.4,0.82,0.87,,,
4541,5,2.7,2.19,0.85,0.86,,,
4542,5,2.7,2.53,0.81,0.83,,,
4543,5,2.7,2.53,0.85,0.86,,,
4544,5,2.7,2.53,0.85,0.86,,,
4545,5,2.7,2.19,0.83,0.87,,,
4546,2.73,2.7,2.18,0.86,0.87,,,
4547,5,2.71,2.3,0.86,0.88,,,
4548,5,2.71,2.16,0.86,0.88,,,
4549,5,2.71,1.91,0.86,0.89,,,
4550,2.73,2.72,1.9,0.88,0.9,,,
4551,2.73,2.72,1.88,0.9,0.91,,,
4552,2.74,2.72,1.87,0.91,0.92,,,
4553,2.75,2.73,1.86,0.92,0.93,,,
4554,2.76,2.74,1.85,0.93,0.94,,,
4555,2.77,2.74,1.84,0.94,0.95,,,
4556,2.76,2.74,1.83,0.95,0.96,,,
4557,5,2.75,1.82,0.96,0.97,,,
4558,2.8,2.76,1.81,0.97,0.99,,,
4559,2.8,2.76,1.8,0.99,1,,,
4560,2.82,2.77,1.79,1,1.01,,,
4561,2.82,2.77,1.78,1.01,1.03,,,
4562,2.82,2.77,1.77,1.02,1.04,,,
4563,5,2.78,1.76,1.04,1.05,,,
4564,5,2.79,1.74,1.06,5,,,
4565,5,2.83,1.72,1.08,5,,,
4566,5,2.87,1.72,1.1,5,,,
4567,5,2.84,1.71,1.11,5,,,
4568,5,5,1.69,1.12,5,,,
4569,5,2.9,1.69,1.14,5,,,
4570,5,2.9,1.68,5,5,,,
4571,5,2.85,1.68,5,5,,,
4572,5,2.92,1.68,5,5,,,
4573,5,2.91,1.68,5,5,,,
4574,5,2.91,1.68,5,5,,,
4575,5,2.93,1.68,5,5,,,
4576,5,2.93,1.68,5,5,,,
4577,5,2.92,1.68,5,5,,,
4578,5,5,1.68,5,5,,,
4579,5,5,1.68,5,5,,,
4580,5,5,1.68,5,1.18,,,
4581,5,5,1.68,5,1.19,,,
4582,5,2.85,1.68,5,1.18,,,
4583,5,2.85,1.68,5,1.17,,,
4584,5,2.85,1.68,0.65,1.18,,,
4585,5,2.85,1.68,1.34,1.18,,,
4586,5,2.85,1.69,0.64,5,,,
4587,5,2.85,1.69,1.34,5,,,
4588,4.15,2.86,1.69,1.35,1.17,,,
4589,4.14,5,1.7,0.63,1.17,,,
4590,4.14,2.86,2.17,0.62,5,,,
4591,4.15,2.86,2.41,0.61,5,,,
4592,4.14,5,2.42,0.61,5,,,
4593,4.15,5,1.74,0.73,5,,,
4594,4.15,5,1.71,0.73,5,,,
4595,4.14,5,1.71,0.73,5,,,
4596,4.14,5,2.42,0.72,5,,,
4597,4.14,5,1.71,0.72,5,,,
4598,4.14,5,2.42,0.72,5,,,
4599,4.14,5,2.42,0.72,5,,,
4600,4.14,5,2.42,0.73,5,,,
4601,4.14,5,2.42,0.71,5,,,
4602,4.14,5,2.43,0.68,5,,,
4603,4.15,5,2.43,0.67,5,,,
4604,4.15,5,2.43,0.59,1.36,,,
4605,4.15,5,2.44,0.58,5,,,
4606,4.97,5,2.45,0.58,5,,,
4607,4.17,4.16,2.69,0.59,5,,,
4608,4.78,4.77,2.68,0.59,4.77,,,
4609,4.18,4.16,2.41,0.58,4.76,,,
4610,4.78,1.36,2.41,0.57,0.72,,,
4611,1.33,4.18,2.87,0.56,0.71,,,
4612,4.78,4.16,2.46,0.55,0.74,,,
4613,4.78,4.17,2.46,0.55,0.66,,,
4614,4.79,4.18,2.87,0.55,0.67,,,
4615,4.78,4.98,2.88,0.55,0.64,,,
4616,4.79,4.2,2.88,0.55,0.63,,,
4617,4.79,4.8,2.88,0.54,0.64,,,
4618,4.79,4.98,2.88,0.54,0.64,,,
4619,4.79,4.98,2.88,0.55,0.64,,,
4620,1.32,4.19,2.88,0.55,0.64,,,
4621,1.32,4.98,2.89,0.55,0.58,,,
4622,1.31,4.98,2.89,0.54,0.57,,,
4623,1.31,4.23,2.89,0.54,0.6,,,
4624,1.31,4.8,2.97,0.53,0.55,,,
4625,1.31,4.8,2.97,0.53,0.55,,,
4626,1.31,4.79,2.97,0.53,0.54,,,
4627,1.31,4.8,2.98,0.52,0.53,,,
4628,1.31,4.8,2.91,0.51,0.53,,,
4629,1.39,4.8,2.91,0.51,0.53,,,
4630,1.34,4.81,5,0.51,0.53,,,
4631,1.31,5,5,0.51,0.53,,,
4632,1.31,4.81,5,0.51,0.52,,,
4633,1.31,1.33,5,0.51,0.52,,,
4634,1.31,1.32,5,0.51,0.51,,,
4635,1.31,1.32,5,0.56,0.51,,,
4636,1.31,1.32,5,0.51,0.5,,,
4637,1.32,1.33,5,0.51,0,,,
4638,1.32,1.33,4.78,0.51,0,,,
4639,1.32,1.35,4.21,0.51,0,,,
4640,1.33,1.33,4.22,0.54,0,,,
4641,1.35,1.33,4.25,3.41,0.5,,,
4642,1.34,1.33,4.78,0.51,0.5,,,
